EST,F7:2A:4B:E6:AC:D7,2017,12,28,16,19,13
EST,DD:BD:70:10:A9:7C,2017,12,28,16,19,15
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,16,19,18
BL0034,E8:18:63:CD:02:7C,2017,12,28,16,19,29
W Go 0E,2C:A6:B0:04:32:6D,2017,12,28,16,28,40
W Go 0E,2C:A6:B0:04:32:6D,2017,12,28,16,28,49
W Go 0E,28:B5:9F:96:97:6A,2017,12,28,16,46,9
W Go 0E,28:B5:9F:96:97:6A,2017,12,28,16,46,21
W Go 0E,28:B5:9F:96:97:6A,2017,12,28,16,46,22
W Go 0E,08:EA:02:34:5B:BA,2017,12,28,16,57,49
W Go 0E,08:EA:02:34:5B:BA,2017,12,28,16,58,15
W Go 0E,2F:AB:20:73:73:A3,2017,12,28,17,8,42
W Go 0E,2F:AB:20:73:73:A3,2017,12,28,17,9,20
W Go 0E,05:E2:F9:49:C7:17,2017,12,28,17,29,42
W Go 0E,05:E2:F9:49:C7:17,2017,12,28,17,29,50
W Go 0E,05:E2:F9:49:C7:17,2017,12,28,17,33,11
W Go 0E,05:E2:F9:49:C7:17,2017,12,28,17,35,10
W Go 0E,05:E2:F9:49:C7:17,2017,12,28,17,41,21
W Go 0E,2D:81:0A:8D:E1:AA,2017,12,28,17,44,7
W Go 0E,2D:81:0A:8D:E1:AA,2017,12,28,17,44,16
W Go 0E,2D:81:0A:8D:E1:AA,2017,12,28,17,45,3
W Go 0E,2D:81:0A:8D:E1:AA,2017,12,28,17,50,6
W Go 0E,2D:81:0A:8D:E1:AA,2017,12,28,17,55,13
W Go 0E,2D:81:0A:8D:E1:AA,2017,12,28,17,57,19
W Go 0E,13:AB:0A:7B:28:D8,2017,12,28,18,0,5
W Go C2,19:4A:E1:66:84:A3,2017,12,28,18,2,46
W Go 0E,13:AB:0A:7B:28:D8,2017,12,28,18,2,47
W Go C2,19:4A:E1:66:84:A3,2017,12,28,18,3,15
W Go C2,19:4A:E1:66:84:A3,2017,12,28,18,5,2
W Go 0E,13:AB:0A:7B:28:D8,2017,12,28,18,5,9
W Go C2,19:4A:E1:66:84:A3,2017,12,28,18,5,40
W Go 0E,13:AB:0A:7B:28:D8,2017,12,28,18,6,42
W Go 0E,13:AB:0A:7B:28:D8,2017,12,28,18,6,46
W Go C2,19:4A:E1:66:84:A3,2017,12,28,18,8,0
W Go 0E,13:AB:0A:7B:28:D8,2017,12,28,18,8,21
W Go 0E,13:AB:0A:7B:28:D8,2017,12,28,18,10,4
W Go C2,1E:A7:AC:C0:C1:64,2017,12,28,18,11,6
W Go C2,1E:A7:AC:C0:C1:64,2017,12,28,18,11,14
W Go 0E,13:AB:0A:7B:28:D8,2017,12,28,18,11,52
W Go 0E,1F:46:3B:09:BF:1F,2017,12,28,18,13,3
W Go 0E,1F:46:3B:09:BF:1F,2017,12,28,18,13,16
W Go C2,1E:A7:AC:C0:C1:64,2017,12,28,18,14,0
W Go 0E,1F:46:3B:09:BF:1F,2017,12,28,18,16,46
W Go 18,02:DB:9E:23:8C:0A,2017,12,28,18,18,59
W Go 0E,1F:46:3B:09:BF:1F,2017,12,28,18,19,1
W Go 0E,1F:46:3B:09:BF:1F,2017,12,28,18,19,2
BL0090,E8:18:63:CD:00:E8,2017,12,28,18,19,15
W Go 18,02:DB:9E:23:8C:0A,2017,12,28,18,19,16
W Go 0E,1F:46:3B:09:BF:1F,2017,12,28,18,22,22
BL0090,E8:18:63:CD:00:E8,2017,12,28,18,22,27
W Go 18,02:DB:9E:23:8C:0A,2017,12,28,18,22,32
W Go 0E,1F:46:3B:09:BF:1F,2017,12,28,18,23,9
W Go 0E,1F:46:3B:09:BF:1F,2017,12,28,18,26,43
W Go 18,18:84:BA:7E:A6:8B,2017,12,28,18,26,44
W Go 0E,1F:46:3B:09:BF:1F,2017,12,28,18,26,47
W Go 18,18:84:BA:7E:A6:8B,2017,12,28,18,27,1
BL0090,E8:18:63:CD:00:E8,2017,12,28,18,27,10
W Go 0E,06:8D:DA:3B:F6:F2,2017,12,28,18,29,16
W Go 18,18:84:BA:7E:A6:8B,2017,12,28,18,29,22
W Go 0E,06:8D:DA:3B:F6:F2,2017,12,28,18,29,25
W Go 0E,06:8D:DA:3B:F6:F2,2017,12,28,18,30,23
W Go 18,18:84:BA:7E:A6:8B,2017,12,28,18,31,30
W Go 0E,06:8D:DA:3B:F6:F2,2017,12,28,18,36,9
W Go 18,18:84:BA:7E:A6:8B,2017,12,28,18,37,40
W Go 0E,06:8D:DA:3B:F6:F2,2017,12,28,18,40,30
W Go 18,3E:79:FA:20:4B:2A,2017,12,28,18,41,35
BL0090,E8:18:63:CD:00:E8,2017,12,28,18,41,42
W Go 0E,06:8D:DA:3B:F6:F2,2017,12,28,18,41,43
